method,case_id,category,fake_record,input_chars,input_bytes,delimiter,quotechar,escapechar,expected_valid,ok,row_count,field_count,header_obs,dialect_obs,parsing_obs,writer_obs,dict_obs,sniffer_obs,numeric_obs,unicode_obs,spreadsheet_obs,interoperability,error_class,correct,reason,naive_should_fail,elapsed_s
encoding_bom_unicode_observer,c28_iso_date,numeric_text_caveat,fictional_event,21,21,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.503875970840454e-06
encoding_bom_unicode_observer,c29_formula_injection,spreadsheet_caveat,example_note,21,21,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.523899406194687e-06
encoding_bom_unicode_observer,c30_excel_auto_date,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.051020368933678e-06
encoding_bom_unicode_observer,c31_gene_name,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,6.160000339150429e-06
encoding_bom_unicode_observer,c32_sniffer_delimiter,sniffer_caveat,test_order,18,18,;,"""",,True,True,3,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.4710468500852585e-06
encoding_bom_unicode_observer,c33_sniffer_ambiguous,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.559049218893051e-06
encoding_bom_unicode_observer,c34_sniffer_header_fp,sniffer_caveat,test_order,21,21,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.58606518805027e-06
encoding_bom_unicode_observer,c35_sniffer_header_fn,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.601890057325363e-06
encoding_bom_unicode_observer,c36_quote_minimal,writer_policy,demo_config,20,20,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.759058356285095e-07
encoding_bom_unicode_observer,c37_quote_all,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.3585896492004395e-07
encoding_bom_unicode_observer,c38_quote_none_escape,writer_policy,example_note,24,24,",","""",\,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.00003045797348e-07
encoding_bom_unicode_observer,c39_quote_none_no_escape,writer_policy,example_note,27,27,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.3993273973464966e-07
encoding_bom_unicode_observer,c40_quote_nonnumeric,writer_policy,sample_metric,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.390014171600342e-07
encoding_bom_unicode_observer,c41_quote_nonnumeric_caveat,writer_policy,sample_metric,30,30,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.4691765904426575e-07
encoding_bom_unicode_observer,c42_dictreader_restkey,dictreader_policy,test_product,12,12,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,6.183050572872162e-06
encoding_bom_unicode_observer,c43_dictreader_restval,dictreader_policy,test_product,10,10,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.943918272852898e-06
encoding_bom_unicode_observer,c44_dictwriter_raise,dictreader_policy,demo_config,24,24,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.3492764234542847e-07
encoding_bom_unicode_observer,c45_dictwriter_ignore,dictreader_policy,demo_config,25,25,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.409812390804291e-07
encoding_bom_unicode_observer,c46_field_size_limit,writer_policy,example_note,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.7904828786849976e-07
encoding_bom_unicode_observer,c47_naive_split,naive_negative,sample_address,27,27,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.983972758054733e-06
encoding_bom_unicode_observer,c48_naive_linesplit,naive_negative,example_note,23,23,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.784902557730675e-06
encoding_bom_unicode_observer,c49_naive_locale,naive_negative,sample_metric,19,19,;,"""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,True,4.399102181196213e-06
encoding_bom_unicode_observer,c50_schema_not_tested,schema_caveat,toy_invoice,16,16,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,6.2729232013225555e-06
encoding_bom_unicode_observer,c51_spreadsheet_not_tested,spreadsheet_caveat,fictional_measurement,15,15,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,4.0959566831588745e-06
encoding_bom_unicode_observer,c52_external_not_tested,external_truth_not_tested,test_order,16,16,",","""",,True,True,2,,,,,,,,,checked,not_tested,not_tested,,True,,False,3.993045538663864e-06
numeric_text_policy_checker,c01_simple_comma_header,valid_csv,example_user,22,22,",","""",,True,True,3,,,,,,,,text_only,,not_tested,not_tested,,True,,False,4.798872396349907e-06
numeric_text_policy_checker,c02_headerless,valid_csv,test_order,14,14,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.948109224438667e-06
numeric_text_policy_checker,c03_quoted_comma,quoting_caveat,sample_address,27,27,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,1.905905082821846e-05
numeric_text_policy_checker,c04_quoted_newline,newline_caveat,example_note,23,23,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,5.495036020874977e-06
numeric_text_policy_checker,c05_doubled_quote,quoting_caveat,example_note,22,22,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.2240059226751328e-06
numeric_text_policy_checker,c06_escaped_quote,quoting_caveat,example_note,22,22,",","""",\,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.942979335784912e-06
numeric_text_policy_checker,c07_unescaped_quote,quoting_caveat,example_note,21,21,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,2.9830262064933777e-06
numeric_text_policy_checker,c08_ragged_short,ragged_row_caveat,test_product,16,16,",","""",,True,True,3,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.9890798032283783e-06
numeric_text_policy_checker,c09_ragged_long,ragged_row_caveat,test_product,14,14,",","""",,True,True,3,,,,,,,,text_only,,not_tested,not_tested,,True,,False,5.273148417472839e-06
numeric_text_policy_checker,c10_duplicate_header,header_caveat,demo_config,10,10,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.813059836626053e-06
numeric_text_policy_checker,c11_empty_vs_missing,header_caveat,synthetic_profile,11,11,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.123190253973007e-06
numeric_text_policy_checker,c12_none_empty,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.748588591814041e-07
numeric_text_policy_checker,c13_skipinitialspace,dialect_caveat,example_user,16,16,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.085937350988388e-06
numeric_text_policy_checker,c14_blank_line,newline_caveat,test_order,13,13,",","""",,True,True,4,,,,,,,,text_only,,not_tested,not_tested,,True,,False,5.571870133280754e-06
numeric_text_policy_checker,c15_crlf,newline_caveat,test_order,10,10,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.946937456727028e-06
numeric_text_policy_checker,c16_lf,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.837972715497017e-06
numeric_text_policy_checker,c17_cr,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.9369257390499115e-06
numeric_text_policy_checker,c18_newline_policy,newline_caveat,demo_config,8,8,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.7548521757125854e-06
numeric_text_policy_checker,c19_bom_header,encoding_caveat,example_user,17,19,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,5.595851689577103e-06
numeric_text_policy_checker,c20_utf8_text,unicode_caveat,example_note,16,20,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.2349489629268646e-06
numeric_text_policy_checker,c21_unicode_normalization,unicode_caveat,synthetic_profile,15,17,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.113178536295891e-06
numeric_text_policy_checker,c22_emoji_field,unicode_caveat,example_note,13,22,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.8619542717933655e-06
numeric_text_policy_checker,c23_semicolon,dialect_caveat,fake_bank_row,16,16,;,"""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,3.010965883731842e-06
numeric_text_policy_checker,c24_tab,dialect_caveat,test_product,16,16,	,"""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,5.061039701104164e-06
numeric_text_policy_checker,c25_pipe,dialect_caveat,test_product,16,16,|,"""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,2.8319191187620163e-06
numeric_text_policy_checker,c26_decimal_comma,numeric_text_caveat,sample_metric,19,19,;,"""",,True,True,2,,,,,,,,decimal_comma_text,,not_tested,not_tested,,True,,False,3.193039447069168e-06
numeric_text_policy_checker,c27_thousands_sep,numeric_text_caveat,toy_invoice,23,23,",","""",,True,True,2,,,,,,,,thousands_separator_text,,not_tested,not_tested,,True,,True,3.1818635761737823e-06
numeric_text_policy_checker,c28_iso_date,numeric_text_caveat,fictional_event,21,21,",","""",,True,True,2,,,,,,,,date_string_text,,not_tested,not_tested,,True,,False,3.0028168112039566e-06
numeric_text_policy_checker,c29_formula_injection,spreadsheet_caveat,example_note,21,21,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.044959157705307e-06
numeric_text_policy_checker,c30_excel_auto_date,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,5.061039701104164e-06
numeric_text_policy_checker,c31_gene_name,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.783956006169319e-06
numeric_text_policy_checker,c32_sniffer_delimiter,sniffer_caveat,test_order,18,18,;,"""",,True,True,3,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.037974238395691e-06
numeric_text_policy_checker,c33_sniffer_ambiguous,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.837972715497017e-06
numeric_text_policy_checker,c34_sniffer_header_fp,sniffer_caveat,test_order,21,21,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,3.063119947910309e-06
numeric_text_policy_checker,c35_sniffer_header_fn,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,4.977919161319733e-06
numeric_text_policy_checker,c36_quote_minimal,writer_policy,demo_config,20,20,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.098991096019745e-07
numeric_text_policy_checker,c37_quote_all,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.810281097888947e-07
numeric_text_policy_checker,c38_quote_none_escape,writer_policy,example_note,24,24,",","""",\,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.637986421585083e-07
numeric_text_policy_checker,c39_quote_none_no_escape,writer_policy,example_note,27,27,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.440080374479294e-07
numeric_text_policy_checker,c40_quote_nonnumeric,writer_policy,sample_metric,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.100147634744644e-07
numeric_text_policy_checker,c41_quote_nonnumeric_caveat,writer_policy,sample_metric,30,30,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.9604492485523224e-07
numeric_text_policy_checker,c42_dictreader_restkey,dictreader_policy,test_product,12,12,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,5.444977432489395e-06
numeric_text_policy_checker,c43_dictreader_restval,dictreader_policy,test_product,10,10,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.8260983526706696e-06
numeric_text_policy_checker,c44_dictwriter_raise,dictreader_policy,demo_config,24,24,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.789326339960098e-07
numeric_text_policy_checker,c45_dictwriter_ignore,dictreader_policy,demo_config,25,25,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.4796615839004517e-07
numeric_text_policy_checker,c46_field_size_limit,writer_policy,example_note,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.069879651069641e-07
numeric_text_policy_checker,c47_naive_split,naive_negative,sample_address,27,27,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,7.5891148298978806e-06
numeric_text_policy_checker,c48_naive_linesplit,naive_negative,example_note,23,23,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,True,3.322027623653412e-06
numeric_text_policy_checker,c49_naive_locale,naive_negative,sample_metric,19,19,;,"""",,True,True,2,,,,,,,,naive_locale_cast_failure,,not_tested,not_tested,,True,,True,3.1068921089172363e-06
numeric_text_policy_checker,c50_schema_not_tested,schema_caveat,toy_invoice,16,16,",","""",,True,True,2,,,,,,,,schema_validation_not_tested,,not_tested,not_tested,,True,,False,2.6600901037454605e-06
numeric_text_policy_checker,c51_spreadsheet_not_tested,spreadsheet_caveat,fictional_measurement,15,15,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,5.201203748583794e-06
numeric_text_policy_checker,c52_external_not_tested,external_truth_not_tested,test_order,16,16,",","""",,True,True,2,,,,,,,,text_only,,not_tested,not_tested,,True,,False,2.7408823370933533e-06
quote_escape_policy_checker,c01_simple_comma_header,valid_csv,example_user,22,22,",","""",,True,True,3,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,6.139976903796196e-06
quote_escape_policy_checker,c02_headerless,valid_csv,test_order,14,14,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,8.19796696305275e-06
quote_escape_policy_checker,c03_quoted_comma,quoting_caveat,sample_address,27,27,",","""",,True,True,2,,,,quoted_comma_ok,,,,,,not_tested,not_tested,,True,,True,6.661051884293556e-06
quote_escape_policy_checker,c04_quoted_newline,newline_caveat,example_note,23,23,",","""",,True,True,2,,,,quoted_newline_ok,,,,,,not_tested,not_tested,,True,,True,4.075933247804642e-06
quote_escape_policy_checker,c05_doubled_quote,quoting_caveat,example_note,22,22,",","""",,True,True,2,,,,doubled_quote_ok,,,,,,not_tested,not_tested,,True,,False,3.7369318306446075e-06
quote_escape_policy_checker,c06_escaped_quote,quoting_caveat,example_note,22,22,",","""",\,True,True,2,,,,escapechar_quote,,,,,,not_tested,not_tested,,True,,False,3.6749988794326782e-06
quote_escape_policy_checker,c07_unescaped_quote,quoting_caveat,example_note,21,21,",","""",,True,False,,,,,quote_error_strict,,,,,,not_tested,not_tested,Error,True,,True,8.014962077140808e-06
quote_escape_policy_checker,c08_ragged_short,ragged_row_caveat,test_product,16,16,",","""",,True,True,3,,,,ragged_short,,,,,,not_tested,not_tested,,True,,False,6.233109161257744e-06
quote_escape_policy_checker,c09_ragged_long,ragged_row_caveat,test_product,14,14,",","""",,True,True,3,,,,ragged_long,,,,,,not_tested,not_tested,,True,,False,3.5909470170736313e-06
quote_escape_policy_checker,c10_duplicate_header,header_caveat,demo_config,10,10,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.417953848838806e-06
quote_escape_policy_checker,c11_empty_vs_missing,header_caveat,synthetic_profile,11,11,",","""",,True,True,2,,,,empty_field,,,,,,not_tested,not_tested,,True,,False,3.2281968742609024e-06
quote_escape_policy_checker,c12_none_empty,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,5.299225449562073e-07
quote_escape_policy_checker,c13_skipinitialspace,dialect_caveat,example_user,16,16,",","""",,True,True,2,,,,skipinitialspace_caveat,,,,,,not_tested,not_tested,,True,,False,5.992129445075989e-06
quote_escape_policy_checker,c14_blank_line,newline_caveat,test_order,13,13,",","""",,True,True,4,,,,blank_line,,,,,,not_tested,not_tested,,True,,False,3.79001721739769e-06
quote_escape_policy_checker,c15_crlf,newline_caveat,test_order,10,10,",","""",,True,True,2,,,,crlf_ok,,,,,,not_tested,not_tested,,True,,False,3.4279655665159225e-06
quote_escape_policy_checker,c16_lf,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,lf_ok,,,,,,not_tested,not_tested,,True,,False,3.3010728657245636e-06
quote_escape_policy_checker,c17_cr,newline_caveat,test_order,8,8,",","""",,True,True,2,,,,cr_caveat,,,,,,not_tested,not_tested,,True,,False,3.307126462459564e-06
quote_escape_policy_checker,c18_newline_policy,newline_caveat,demo_config,8,8,",","""",,True,True,2,,,,newline_policy_newline_empty,,,,,,not_tested,not_tested,,True,,False,5.452893674373627e-06
quote_escape_policy_checker,c19_bom_header,encoding_caveat,example_user,17,19,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,4.283851012587547e-06
quote_escape_policy_checker,c20_utf8_text,unicode_caveat,example_note,16,20,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.834022209048271e-06
quote_escape_policy_checker,c21_unicode_normalization,unicode_caveat,synthetic_profile,15,17,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.801891580224037e-06
quote_escape_policy_checker,c22_emoji_field,unicode_caveat,example_note,13,22,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.4940894693136215e-06
quote_escape_policy_checker,c23_semicolon,dialect_caveat,fake_bank_row,16,16,;,"""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,True,3.412831574678421e-06
quote_escape_policy_checker,c24_tab,dialect_caveat,test_product,16,16,	,"""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,True,5.726004019379616e-06
quote_escape_policy_checker,c25_pipe,dialect_caveat,test_product,16,16,|,"""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,True,3.394903615117073e-06
quote_escape_policy_checker,c26_decimal_comma,numeric_text_caveat,sample_metric,19,19,;,"""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.434019163250923e-06
quote_escape_policy_checker,c27_thousands_sep,numeric_text_caveat,toy_invoice,23,23,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,True,3.676861524581909e-06
quote_escape_policy_checker,c28_iso_date,numeric_text_caveat,fictional_event,21,21,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.47895547747612e-06
quote_escape_policy_checker,c29_formula_injection,spreadsheet_caveat,example_note,21,21,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,5.545793101191521e-06
quote_escape_policy_checker,c30_excel_auto_date,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.4491531550884247e-06
quote_escape_policy_checker,c31_gene_name,spreadsheet_caveat,demo_gene_label,16,16,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.2959505915641785e-06
quote_escape_policy_checker,c32_sniffer_delimiter,sniffer_caveat,test_order,18,18,;,"""",,True,True,3,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.6919955164194107e-06
quote_escape_policy_checker,c33_sniffer_ambiguous,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.590015694499016e-06
quote_escape_policy_checker,c34_sniffer_header_fp,sniffer_caveat,test_order,21,21,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,5.987007170915604e-06
quote_escape_policy_checker,c35_sniffer_header_fn,sniffer_caveat,test_order,8,8,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.4389086067676544e-06
quote_escape_policy_checker,c36_quote_minimal,writer_policy,demo_config,20,20,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.5099295675754547e-07
quote_escape_policy_checker,c37_quote_all,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.01865690946579e-07
quote_escape_policy_checker,c38_quote_none_escape,writer_policy,example_note,24,24,",","""",\,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.400499165058136e-07
quote_escape_policy_checker,c39_quote_none_no_escape,writer_policy,example_note,27,27,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.841705620288849e-07
quote_escape_policy_checker,c40_quote_nonnumeric,writer_policy,sample_metric,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.7695281207561493e-07
quote_escape_policy_checker,c41_quote_nonnumeric_caveat,writer_policy,sample_metric,30,30,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,3.7509016692638397e-07
quote_escape_policy_checker,c42_dictreader_restkey,dictreader_policy,test_product,12,12,",","""",,True,True,2,,,,ragged_long,,,,,,not_tested,not_tested,,True,,False,5.970010533928871e-06
quote_escape_policy_checker,c43_dictreader_restval,dictreader_policy,test_product,10,10,",","""",,True,True,2,,,,ragged_short,,,,,,not_tested,not_tested,,True,,False,3.4410040825605392e-06
quote_escape_policy_checker,c44_dictwriter_raise,dictreader_policy,demo_config,24,24,",","""",,False,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.2887404561042786e-07
quote_escape_policy_checker,c45_dictwriter_ignore,dictreader_policy,demo_config,25,25,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.009343683719635e-07
quote_escape_policy_checker,c46_field_size_limit,writer_policy,example_note,23,23,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,4.0582381188869476e-07
quote_escape_policy_checker,c47_naive_split,naive_negative,sample_address,27,27,",","""",,True,True,2,,,,naive_split_failure,,,,,,not_tested,not_tested,,True,,True,8.77829734236002e-05
quote_escape_policy_checker,c48_naive_linesplit,naive_negative,example_note,23,23,",","""",,True,True,2,,,,naive_line_split_failure,,,,,,not_tested,not_tested,,True,,True,6.329035386443138e-06
quote_escape_policy_checker,c49_naive_locale,naive_negative,sample_metric,19,19,;,"""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,True,3.560911864042282e-06
quote_escape_policy_checker,c50_schema_not_tested,schema_caveat,toy_invoice,16,16,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,5.699926987290382e-06
quote_escape_policy_checker,c51_spreadsheet_not_tested,spreadsheet_caveat,fictional_measurement,15,15,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.430992364883423e-06
quote_escape_policy_checker,c52_external_not_tested,external_truth_not_tested,test_order,16,16,",","""",,True,True,2,,,,quote_ok,,,,,,not_tested,not_tested,,True,,False,3.3550895750522614e-06
ragged_row_policy_checker,c01_simple_comma_header,valid_csv,example_user,22,22,",","""",,True,True,3,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,9.71904955804348e-06
ragged_row_policy_checker,c02_headerless,valid_csv,test_order,14,14,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,5.990033969283104e-06
ragged_row_policy_checker,c03_quoted_comma,quoting_caveat,sample_address,27,27,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,True,7.4640847742557526e-06
ragged_row_policy_checker,c04_quoted_newline,newline_caveat,example_note,23,23,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,True,4.206085577607155e-06
ragged_row_policy_checker,c05_doubled_quote,quoting_caveat,example_note,22,22,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.8798898458480835e-06
ragged_row_policy_checker,c06_escaped_quote,quoting_caveat,example_note,22,22,",","""",\,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.576977178454399e-06
ragged_row_policy_checker,c07_unescaped_quote,quoting_caveat,example_note,21,21,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,True,3.953929990530014e-06
ragged_row_policy_checker,c08_ragged_short,ragged_row_caveat,test_product,16,16,",","""",,True,True,3,3,,,ragged_short,,,,,,not_tested,not_tested,,True,,False,7.129041478037834e-06
ragged_row_policy_checker,c09_ragged_long,ragged_row_caveat,test_product,14,14,",","""",,True,True,3,2,,,ragged_long,,,,,,not_tested,not_tested,,True,,False,5.495687946677208e-05
ragged_row_policy_checker,c10_duplicate_header,header_caveat,demo_config,10,10,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,6.7229848355054855e-06
ragged_row_policy_checker,c11_empty_vs_missing,header_caveat,synthetic_profile,11,11,",","""",,True,True,2,3,,,uniform,,,,,,not_tested,not_tested,,True,,False,5.689216777682304e-06
ragged_row_policy_checker,c12_none_empty,writer_policy,demo_config,16,16,",","""",,True,False,,,,,,,,,,,not_tested,not_tested,,True,,False,9.860377758741379e-07
ragged_row_policy_checker,c13_skipinitialspace,dialect_caveat,example_user,16,16,",","""",,True,True,2,3,,,uniform,,,,,,not_tested,not_tested,,True,,False,1.0917894542217255e-05
ragged_row_policy_checker,c14_blank_line,newline_caveat,test_order,13,13,",","""",,True,True,4,2,,,ragged_detected,,,,,,not_tested,not_tested,,True,,False,4.357891157269478e-06
ragged_row_policy_checker,c15_crlf,newline_caveat,test_order,10,10,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.850087523460388e-06
ragged_row_policy_checker,c16_lf,newline_caveat,test_order,8,8,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.530876711010933e-06
ragged_row_policy_checker,c17_cr,newline_caveat,test_order,8,8,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.452179953455925e-06
ragged_row_policy_checker,c18_newline_policy,newline_caveat,demo_config,8,8,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.273831680417061e-06
ragged_row_policy_checker,c19_bom_header,encoding_caveat,example_user,17,19,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,1.123105175793171e-05
ragged_row_policy_checker,c20_utf8_text,unicode_caveat,example_note,16,20,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,4.356028512120247e-06
ragged_row_policy_checker,c21_unicode_normalization,unicode_caveat,synthetic_profile,15,17,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,3.7259887903928757e-06
ragged_row_policy_checker,c22_emoji_field,unicode_caveat,example_note,13,22,",","""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,False,6.2498729676008224e-06
ragged_row_policy_checker,c23_semicolon,dialect_caveat,fake_bank_row,16,16,;,"""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,True,3.6051496863365173e-06
ragged_row_policy_checker,c24_tab,dialect_caveat,test_product,16,16,	,"""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,True,3.4440308809280396e-06
ragged_row_policy_checker,c25_pipe,dialect_caveat,test_product,16,16,|,"""",,True,True,2,2,,,uniform,,,,,,not_tested,not_tested,,True,,True,3.376975655555725e-06
